company_id,year,net_profit_margin,operating_profit_margin,roe,roce,roa,debt_equity,high_leverage,interest_coverage,interest_label,interest_warning,net_debt,asset_turnover,book_value_per_share,dividend_payout_ratio,free_cash_flow,cfo_quality_score,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,revenue_cagr_3yr_flag,revenue_cagr_5yr_flag,revenue_cagr_10yr_flag,pat_cagr_3yr_flag,pat_cagr_5yr_flag,pat_cagr_10yr_flag,eps_cagr_3yr_flag,eps_cagr_5yr_flag,eps_cagr_10yr_flag,quality_score
BAJAJFINSV,2019,12.61,35.29,22.64,6.79,2.58,4.2,1,2.26,Interest Bearing,0,18075.0,0.2,296.75,1.0,-33979.0,5.04,High Quality,16.2,Capital Intensive,-225.97,-,-,+,Growth Funded by Debt,27.55,47.89,,24.65,19.66,,18.56,14.87,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJAJFINSV,2020,11.03,33.59,19.15,5.53,2.39,4.06,1,1.92,Interest Bearing,0,35391.0,0.22,391.27,2.0,-33317.0,3.9,High Quality,18.3,Capital Intensive,-182.48,-,-,+,Growth Funded by Debt,30.41,36.82,,20.22,20.0,,14.47,13.81,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJAJFINSV,2021,12.16,32.42,20.56,6.31,2.63,3.59,1,2.12,Interest Bearing,0,14807.0,0.22,447.88,1.0,863.0,0.62,Moderate,6.08,Moderate,4.39,+,-,+,Mixed,22.62,24.16,,20.83,21.56,,18.1,18.47,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJAJFINSV,2022,12.15,31.36,20.66,5.88,2.49,4.0,1,2.23,Interest Bearing,0,41957.0,0.21,503.09,1.0,-32225.0,4.05,High Quality,2.11,Asset Light,-150.2,-,+,+,Distress Signal,17.1,22.79,,15.66,19.23,,13.19,15.68,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJAJFINSV,2023,14.88,36.39,26.31,6.76,3.01,4.57,1,2.41,Interest Bearing,0,76089.0,0.2,291.87,2.0,-53425.0,3.23,High Quality,16.99,Capital Intensive,-178.87,-,-,+,Growth Funded by Debt,14.73,20.09,26.13,26.77,23.93,18.62,23.96,18.66,14.87,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
BAJAJFINSV,2024,14.13,37.04,25.85,6.38,2.9,4.79,1,2.2,Interest Bearing,0,120548.0,0.21,379.42,2.0,-79634.0,4.4,High Quality,9.93,Capital Intensive,-194.77,-,-,+,Growth Funded by Debt,22.13,20.97,33.75,28.4,23.75,21.68,22.12,20.59,17.69,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
BAJAJFINSV,2024,14.13,37.04,22.82,5.76,2.59,4.66,1,2.2,Interest Bearing,0,133425.0,0.18,427.03,2.0,-79634.0,4.4,High Quality,9.93,Capital Intensive,-194.77,-,-,+,Growth Funded by Debt,22.13,20.97,33.75,28.4,23.75,21.68,22.12,20.59,17.69,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
BAJAJHLDNG,2013,550.74,95.55,17.94,3.14,17.23,0.0,0,,Debt Free,0,-9577.0,0.03,93.2,15.0,104.0,0.25,Accrual Risk,109.5,Capital Intensive,32.3,+,-,-,Reinvestor,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJAJHLDNG,2014,469.98,94.56,16.57,3.38,15.97,0.0,0,,Debt Free,0,-11325.0,0.03,108.1,17.0,353.0,0.44,Accrual Risk,122.7,Capital Intensive,88.25,+,-,-,Reinvestor,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJAJHLDNG,2015,387.21,92.37,15.15,3.88,14.6,0.0,0,,Debt Free,0,-13078.0,0.04,120.66,19.0,332.0,0.39,Accrual Risk,88.55,Capital Intensive,68.6,+,-,-,Reinvestor,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJAJHLDNG,2016,481.91,91.28,14.81,2.85,14.64,0.0,0,,Debt Free,0,-13276.0,0.03,137.77,16.0,2166.0,0.51,Moderate,216.81,Capital Intensive,504.9,+,+,-,Liquidating Assets,11.73,,,6.86,,,6.9,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
BAJAJHLDNG,2017,293.71,74.58,13.88,3.57,13.82,0.0,0,,Debt Free,0,-17364.0,0.05,160.52,15.0,-1295.0,0.37,Accrual Risk,44.18,Capital Intensive,-206.21,-,-,-,Pre-Revenue,25.79,,,7.55,,,7.44,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,11.11
BAJAJHLDNG,2018,632.14,84.52,10.54,10.89,10.51,0.0,0,,Debt Free,0,-24575.0,0.02,227.04,17.0,508.0,0.61,Moderate,267.38,Capital Intensive,143.1,+,-,-,Reinvestor,-7.11,4.5,,9.38,7.42,,9.51,7.43,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
BAJAJHLDNG,2019,707.19,80.51,11.31,11.78,11.29,0.0,0,,Debt Free,0,-26257.0,0.02,242.81,12.0,465.0,0.21,Accrual Risk,37.82,Capital Intensive,134.01,+,-,-,Reinvestor,-2.85,0.38,,10.4,8.92,,10.33,8.89,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,22.22
BAJAJHLDNG,2020,708.05,69.2,11.09,11.98,9.41,0.01,0,258.38,Interest Bearing,0,-31900.0,0.01,250.12,15.0,1120.0,0.62,Moderate,183.91,Capital Intensive,372.09,+,-,-,Reinvestor,-19.76,-3.65,,7.59,8.71,,6.61,8.13,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,33.33
BAJAJHLDNG,2021,799.56,77.02,9.83,10.18,8.03,0.0,0,950.75,Interest Bearing,0,-44778.0,0.01,334.84,12.0,-36.0,0.07,Accrual Risk,67.4,Capital Intensive,-10.23,+,-,-,Reinvestor,2.85,-0.56,,11.23,10.04,,11.13,9.96,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,33.33
BAJAJHLDNG,2022,852.48,75.83,9.63,9.92,7.7,0.0,0,1421.0,Interest Bearing,0,-52850.0,0.01,385.96,32.0,1459.0,0.39,Accrual Risk,31.2,Capital Intensive,397.55,+,-,-,Reinvestor,3.94,-10.48,,10.62,10.78,,9.93,10.4,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJAJHLDNG,2023,947.51,72.8,11.19,11.4,9.3,0.0,0,721.86,Interest Bearing,0,-52462.0,0.01,398.04,28.0,1591.0,0.35,Accrual Risk,26.25,Capital Intensive,418.68,+,-,-,Reinvestor,6.27,4.44,4.47,17.1,13.25,10.3,17.47,12.78,10.07,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,55.56
BAJAJHLDNG,2024,432.73,91.77,13.58,13.86,11.3,0.0,0,3764.5,Interest Bearing,0,-64652.0,0.03,488.71,20.0,1469.0,0.26,Accrual Risk,27.73,Capital Intensive,94.05,+,-,-,Reinvestor,55.01,31.61,14.94,26.32,19.3,13.99,25.8,18.97,13.82,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,66.67
BAJAJHLDNG,2024,432.73,91.77,12.31,12.57,10.15,0.0,0,3764.5,Interest Bearing,0,-71205.0,0.02,538.95,20.0,1469.0,0.26,Accrual Risk,27.73,Capital Intensive,94.05,+,-,-,Reinvestor,55.01,31.61,14.94,26.32,19.3,13.99,25.8,18.97,13.82,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,66.67
BAJFINANCE,2015,16.65,32.49,18.71,5.57,2.74,5.55,1,68.35,Interest Bearing,0,26329.0,0.16,96.0,10.0,-7424.0,7.87,High Quality,6.68,Moderate,-423.74,-,-,+,Growth Funded by Debt,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJFINANCE,2016,17.52,32.25,17.22,5.28,2.72,4.99,1,68.03,Interest Bearing,0,35996.0,0.16,137.54,10.0,-10557.0,7.72,High Quality,9.41,Capital Intensive,-448.47,-,-,+,Growth Funded by Debt,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJFINANCE,2017,18.42,32.6,19.12,5.53,2.88,5.13,1,149.05,Interest Bearing,0,45180.0,0.16,88.07,11.0,-13486.0,5.69,High Quality,30.56,Capital Intensive,-414.95,-,-,+,Growth Funded by Debt,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,33.33
BAJFINANCE,2018,19.58,32.28,15.75,5.02,2.94,4.2,1,414.6,Interest Bearing,0,63418.0,0.15,137.81,9.0,-19491.0,8.24,High Quality,8.43,Capital Intensive,-473.66,-,+,+,Distress Signal,33.21,,,40.6,,,33.68,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,33.33
BAJFINANCE,2019,21.61,29.5,20.28,4.51,3.22,5.16,1,422.15,Interest Bearing,0,92989.0,0.15,171.28,9.0,-34441.0,7.27,High Quality,29.1,Capital Intensive,-631.48,-,-,+,Growth Funded by Debt,36.31,,,46.18,,,42.19,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,33.33
BAJFINANCE,2020,19.96,34.73,16.28,5.66,3.2,4.02,1,1020.89,Interest Bearing,0,112262.0,0.16,269.4,11.0,-33170.0,4.64,High Quality,33.21,Capital Intensive,-362.16,-,-,+,Growth Funded by Debt,38.3,37.37,,42.06,42.43,,38.14,37.04,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
BAJFINANCE,2021,16.57,40.64,11.97,6.44,2.58,3.57,1,3621.0,Interest Bearing,0,113237.0,0.16,307.65,14.0,-1236.0,0.18,Accrual Risk,1.61,Asset Light,-11.4,-,-,+,Growth Funded by Debt,27.91,29.59,,20.98,28.15,,19.29,24.92,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,44.44
BAJFINANCE,2022,22.21,37.55,16.08,5.71,3.31,3.78,1,-700.65,Interest Bearing,1,152986.0,0.15,361.26,17.0,-30743.0,5.28,High Quality,20.06,Capital Intensive,-258.78,-,+,+,Distress Signal,19.62,25.98,,20.72,30.8,,18.91,28.58,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJFINANCE,2023,27.79,30.65,21.17,4.7,4.18,3.99,1,-2546.4,Interest Bearing,1,193938.0,0.15,449.36,16.0,-52506.0,3.66,High Quality,25.1,Capital Intensive,-413.66,-,-,+,Growth Funded by Debt,16.23,26.58,,29.79,35.75,,29.74,34.6,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BAJFINANCE,2024,26.29,29.29,18.84,4.36,3.85,3.82,1,2689.17,Interest Bearing,0,262465.0,0.15,618.52,15.0,-79931.0,5.03,High Quality,13.04,Capital Intensive,-496.5,-,-,+,Growth Funded by Debt,27.26,24.35,,48.42,29.32,,47.23,27.56,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
BAJFINANCE,2024,26.29,29.29,16.65,3.92,3.44,3.74,1,2689.17,Interest Bearing,0,293182.0,0.13,700.02,15.0,-79931.0,5.03,High Quality,13.04,Capital Intensive,-496.5,-,-,+,Growth Funded by Debt,27.26,24.35,,48.42,29.32,,47.23,27.56,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
BANKBARODA,2013,13.25,30.05,14.51,1.19,0.86,15.3,1,2.43,Interest Bearing,0,383575.0,0.07,78.68,19.0,22682.0,4.8,High Quality,1.41,Asset Light,207.14,+,-,-,Shareholder Returns,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
BANKBARODA,2014,12.45,29.78,13.31,0.99,0.74,16.3,1,2.17,Interest Bearing,0,494860.0,0.06,87.81,19.0,41503.0,8.39,High Quality,1.8,Asset Light,344.45,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
BANKBARODA,2015,8.79,29.98,9.4,1.13,0.54,15.84,1,2.47,Interest Bearing,0,540744.0,0.06,94.64,18.0,17282.0,4.52,High Quality,1.24,Asset Light,128.34,+,-,-,Shareholder Returns,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,22.22
BANKBARODA,2016,-10.99,55.44,-11.84,2.92,-0.73,14.6,1,4.23,Interest Bearing,0,491642.0,0.07,92.0,0.0,-14016.0,1.99,High Quality,8.74,Capital Intensive,-55.2,-,-,-,Pre-Revenue,7.92,,,,,,,,,NORMAL,INSUFFICIENT,INSUFFICIENT,DECLINE_TO_LOSS,INSUFFICIENT,INSUFFICIENT,DECLINE_TO_LOSS,INSUFFICIENT,INSUFFICIENT,22.22
BANKBARODA,2017,4.17,43.28,4.31,1.63,0.26,15.06,1,2.42,Interest Bearing,0,507783.0,0.06,93.22,15.0,17314.0,9.63,High Quality,1.24,Asset Light,89.94,+,-,-,Shareholder Returns,3.2,,,-28.32,,,-29.67,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,22.22
BANKBARODA,2018,-3.99,56.65,-3.94,2.52,-0.25,14.44,1,3.26,Interest Bearing,0,497174.0,0.06,87.86,0.0,-60106.0,32.51,High Quality,0.9,Asset Light,-230.35,-,-,+,Growth Funded by Debt,0.84,4.79,,,,,,,,NORMAL,NORMAL,INSUFFICIENT,DECLINE_TO_LOSS,DECLINE_TO_LOSS,INSUFFICIENT,DECLINE_TO_LOSS,DECLINE_TO_LOSS,INSUFFICIENT,22.22
BANKBARODA,2019,2.2,48.79,2.12,2.27,0.14,13.35,1,3.27,Interest Bearing,0,538740.0,0.06,103.77,0.0,-3986.0,1.24,High Quality,4.8,Moderate,-15.44,-,-,+,Growth Funded by Debt,4.93,5.51,,,-25.37,,,-29.52,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,TURNAROUND,NORMAL,INSUFFICIENT,22.22
BANKBARODA,2020,1.24,51.44,1.29,2.48,0.08,14.05,1,3.33,Interest Bearing,0,779254.0,0.07,82.27,0.0,18392.0,18.89,High Quality,0.18,Asset Light,45.32,+,-,+,Mixed,21.06,11.93,,-19.13,-24.31,,-37.0,-35.56,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,44.44
BANKBARODA,2021,2.18,51.23,1.97,2.03,0.13,12.95,1,2.59,Interest Bearing,0,785314.0,0.06,79.53,0.0,-1358.0,0.55,Moderate,0.63,Asset Light,-3.57,-,-,-,Pre-Revenue,17.29,10.16,,,,,,,,NORMAL,NORMAL,INSUFFICIENT,TURNAROUND,TURNAROUND,INSUFFICIENT,TURNAROUND,TURNAROUND,INSUFFICIENT,11.11
BANKBARODA,2022,10.81,51.12,8.64,1.81,0.59,12.9,1,2.61,Interest Bearing,0,837744.0,0.05,88.68,19.0,2565.0,0.78,Moderate,4.97,Moderate,6.84,+,-,-,Reinvestor,11.52,10.54,,89.49,33.73,,55.36,13.4,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,44.44
BANKBARODA,2023,15.88,40.45,14.28,1.52,0.98,12.78,1,2.35,Interest Bearing,0,945105.0,0.06,101.4,19.0,-22450.0,1.42,High Quality,1.16,Asset Light,-58.72,-,-,-,Pre-Revenue,6.2,15.46,10.0,148.23,,12.01,143.85,,2.35,NORMAL,NORMAL,NORMAL,NORMAL,TURNAROUND,NORMAL,NORMAL,TURNAROUND,NORMAL,22.22
BANKBARODA,2024,15.94,37.49,15.76,1.33,1.14,12.14,1,1.9,Interest Bearing,0,1046625.0,0.07,115.55,21.0,-7559.0,0.33,Accrual Risk,1.09,Asset Light,-17.03,-,-,+,Growth Funded by Debt,16.79,17.48,11.33,126.68,74.51,14.12,128.94,55.18,4.58,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,44.44
BEL,2013,14.52,10.66,15183.33,4280.0,2024.44,4.0,1,184.43,Interest Bearing,0,24.0,139.4,3.0,20.0,214.0,1.69,High Quality,27.95,Capital Intensive,31.99,-,+,-,Unknown,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,55.56
BEL,2014,14.61,14.19,13600.0,4842.86,2069.57,3.0,1,194.71,Interest Bearing,0,21.0,141.7,3.5,20.0,190.0,0.6,Moderate,11.64,Capital Intensive,20.54,-,+,-,Unknown,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,44.44
BEL,2015,16.88,16.62,17100.0,5087.88,2442.86,3.71,1,240.86,Interest Bearing,0,26.0,144.76,3.5,20.0,595.0,1.2,High Quality,11.83,Capital Intensive,50.47,+,-,-,Shareholder Returns,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,55.56
BEL,2016,18.18,18.94,11141.67,5286.49,2571.15,2.08,1,196.6,Interest Bearing,0,25.0,141.42,1.33,31.0,790.0,1.69,High Quality,19.99,Capital Intensive,56.71,+,-,-,Shareholder Returns,5.44,,,13.64,,,25.99,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,55.56
BEL,2017,17.59,20.7,10153.33,4986.36,1977.92,1.93,0,122.89,Interest Bearing,0,29.0,112.42,1.67,33.0,3054.0,0.04,Accrual Risk,35.99,Capital Intensive,170.42,-,+,-,Unknown,9.92,,,16.96,,,25.99,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,44.44
BEL,2018,13.76,19.6,4616.13,2821.52,1182.64,1.55,0,372.5,Interest Bearing,0,48.0,85.96,3.1,34.0,-693.0,0.48,Accrual Risk,0.06,Asset Light,-33.99,-,-,-,Pre-Revenue,13.61,10.64,,6.13,9.45,,0.0,14.87,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,55.56
BEL,2019,15.51,23.91,3851.02,3089.58,1497.62,0.96,0,186.38,Interest Bearing,0,47.0,96.54,4.45,44.0,618.0,0.8,Moderate,7.37,Moderate,21.24,+,-,-,Reinvestor,18.26,13.29,,12.17,14.66,,14.47,24.57,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,88.89
BEL,2020,14.07,21.28,3318.18,2878.79,1495.9,0.8,0,357.25,Interest Bearing,0,44.0,106.3,5.0,37.0,1921.0,1.41,High Quality,5.0,Moderate,69.63,+,-,-,Shareholder Returns,14.42,12.83,,6.22,8.8,,14.47,8.45,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
BEL,2021,14.88,22.78,3559.32,3082.41,1381.58,0.83,0,333.9,Interest Bearing,0,49.0,92.82,5.36,46.0,2498.0,2.43,High Quality,18.39,Capital Intensive,77.72,+,-,-,Shareholder Returns,10.7,13.92,,13.64,9.45,,14.47,8.45,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,77.78
BEL,2022,15.62,21.76,3478.26,2808.66,1472.39,0.84,0,397.33,Interest Bearing,0,58.0,94.28,6.27,46.0,-665.0,1.75,High Quality,31.7,Capital Intensive,-19.89,+,-,-,Shareholder Returns,8.11,12.17,,8.35,9.52,,0.0,8.45,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,66.67
BEL,2023,16.84,23.06,3981.33,3817.54,2073.61,0.52,0,230.05,Interest Bearing,0,39.0,123.15,6.82,44.0,3907.0,0.4,Accrual Risk,15.27,Capital Intensive,95.53,+,+,-,Liquidating Assets,11.0,11.26,10.95,17.84,15.85,12.6,10.06,14.87,14.87,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,88.89
BEL,2024,19.66,24.92,4744.05,4495.28,2475.16,0.51,0,476.75,Interest Bearing,0,42.0,125.89,7.64,40.0,-1265.0,1.17,High Quality,29.23,Capital Intensive,-25.04,+,-,-,Shareholder Returns,12.83,10.75,12.01,23.8,16.13,15.39,18.56,10.76,17.46,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,88.89
BEL,2024,19.66,24.92,4379.12,3378.11,1771.11,0.86,0,476.75,Interest Bearing,0,77.0,90.08,8.27,40.0,-1265.0,1.17,High Quality,29.23,Capital Intensive,-25.04,+,-,-,Shareholder Returns,12.83,10.75,12.01,23.8,16.13,15.39,18.56,10.76,17.46,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,88.89
BHARTIARTL,2013,2.95,29.84,4.5,16.74,1.44,1.33,0,5.34,Interest Bearing,0,59026.0,0.49,26.5,17.0,3932.0,9.97,High Quality,24.27,Capital Intensive,17.13,+,-,-,Shareholder Returns,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,44.44
BHARTIARTL,2014,3.52,30.88,5.05,17.33,1.66,1.27,0,5.0,Interest Bearing,0,60365.0,0.47,29.89,26.0,1052.0,8.69,High Quality,29.33,Capital Intensive,3.97,+,-,+,Mixed,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,44.44
BHARTIARTL,2015,5.25,34.97,12.69,24.68,2.77,2.1,1,7.84,Interest Bearing,0,72663.0,0.53,19.9,33.0,5758.0,5.56,High Quality,23.21,Capital Intensive,17.14,+,-,-,Shareholder Returns,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,44.44
BHARTIARTL,2016,7.14,35.2,10.32,18.1,3.07,1.51,0,4.55,Interest Bearing,0,88669.0,0.43,33.4,9.0,13851.0,4.05,High Quality,14.6,Capital Intensive,40.76,+,-,-,Shareholder Returns,7.85,,,44.87,,,40.1,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,44.44
BHARTIARTL,2017,4.44,37.01,6.29,15.73,1.83,1.59,0,3.88,Interest Bearing,0,92949.0,0.41,33.75,11.0,-2400.0,6.67,High Quality,32.14,Capital Intensive,-6.79,+,-,-,Shareholder Returns,3.6,,,12.0,,,11.87,,,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,NORMAL,INSUFFICIENT,INSUFFICIENT,33.33
BHARTIARTL,2018,2.64,36.4,3.14,12.44,0.88,1.6,0,3.41,Interest Bearing,0,95175.0,0.33,34.78,194.0,1914.0,13.67,High Quality,33.81,Capital Intensive,6.36,+,-,+,Mixed,-4.91,1.44,,-24.37,-0.74,,-37.0,-12.94,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,33.33
BHARTIARTL,2019,2.09,31.89,2.36,9.96,0.62,1.76,0,2.85,Interest Bearing,0,109717.0,0.29,35.73,244.0,-8216.0,11.89,High Quality,35.02,Capital Intensive,-31.89,+,-,+,Mixed,-5.77,-1.21,,-37.44,-10.98,,-55.04,-27.52,,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,NORMAL,NORMAL,INSUFFICIENT,11.11
